tagid,date,trap,site,ts
043853015,1-Jun-01,B1,PLJ,1
047012272,1-Jun-01,J6,PLJ,1
047050797,1-Jun-01,C7,PLJ,1
047045094,1-Jun-01,C8,PLJ,1
046894091,1-Jun-01,D4,PLJ,1
047089590,1-Jun-01,E6,PLJ,1
045116524,1-Jun-01,F3,PLJ,1
046864117,1-Jun-01,J9,PLJ,1
047066293,1-Jun-01,B2,PLJ,1
047089590,1-Jun-01,D6,PLJ,1
047001780,1-Jun-01,I7,PLJ,1
046864117,1-Jun-01,J10,PLJ,1
047007544,1-Jun-01,A10,PLJ,1
047001780,31-May-01,I8,PLJ,1
047066293,31-May-01,B2,PLJ,1
047004544,25-Jun-01,A6,PLJ,2
045095064,25-Jun-01,H10,PLJ,2
047063109,25-Jun-01,G10,PLJ,2
047002607,25-Jun-01,A7,PLJ,2
043881032,25-Jun-01,B3,PLJ,2
047070012,26-Jun-01,E5,PLJ,2
047002070,26-Jun-01,A3,PLJ,2
044040039,25-Jun-01,J6,PLJ,2
047007078,25-Jun-01,A10,PLJ,2
047022063,25-Jun-01,F2,PLJ,2
047016120,25-Jun-01,G6,PLJ,2
047044097,25-Jun-01,C1,PLJ,2
047092849,25-Jun-01,E1,PLJ,2
047064514,25-Jun-01,E3,PLJ,2
047000605,25-Jun-01,D4,PLJ,2
047051361,25-Jun-01,B7,PLJ,2
047069887,25-Jun-01,A6,PLJ,2
047007875,26-Jun-01,H8,PLJ,2
047067093,26-Jun-01,J5,PLJ,2
047098322,26-Jun-01,A10,PLJ,2
047041569,26-Jun-01,I9,PLJ,2
047037110,26-Jun-01,J5,PLJ,2
047049827,27-Jun-01,A10,PLJ,2
046879045,27-Jun-01,A2,PLJ,2
047089590,25-Jun-01,D8,PLJ,2
044038575,25-Jun-01,H3,PLJ,2
045116524,25-Jun-01,E3,PLJ,2
047015547,26-Jun-01,J7,PLJ,2
047001780,27-Jun-01,G6,PLJ,2
046894091,25-Jun-01,C6,PLJ,2
046864117,25-Jun-01,F9,PLJ,2
043853015,25-Jun-01,B2,PLJ,2
047004544,26-Jun-01,A4,PLJ,2
047051361,26-Jun-01,A7,PLJ,2
047002607,26-Jun-01,A8,PLJ,2
043853015,26-Jun-01,B3,PLJ,2
047089590,26-Jun-01,C6,PLJ,2
047044097,26-Jun-01,E1,PLJ,2
047016120,26-Jun-01,E5,PLJ,2
046894091,26-Jun-01,F3,PLJ,2
047092849,26-Jun-01,H1,PLJ,2
047063109,26-Jun-01,H8,PLJ,2
047064514,26-Jun-01,H4,PLJ,2
045116524,27-Jun-01,E3,PLJ,2
046894091,25-Jun-01,D4,PLJ,2
047016120,25-Jun-01,F5,PLJ,2
046864117,25-Jun-01,J9,PLJ,2
046894091,27-Jun-01,G4,PLJ,2
046864117,27-Jun-01,G8,PLJ,2
047022063,27-Jun-01,H5,PLJ,2
047067093,27-Jun-01,I8,PLJ,2
047015547,27-Jun-01,J9,PLJ,2
043853015,27-Jun-01,C2,PLJ,2
047000605,26-Jun-01,C6,PLJ,2
046894091,26-Jun-01,F5,PLJ,2
045116524,26-Jun-01,G5,PLJ,2
047016120,26-Jun-01,G6,PLJ,2
046864117,26-Jun-01,I10,PLJ,2
047016120,27-Jun-01,F7,PLJ,2
047067093,26-Jun-01,J6,PLJ,2
047000605,27-Jun-01,F6,PLJ,2
047051361,27-Jun-01,A4,PLJ,2
047069887,27-Jun-01,A8,PLJ,2
047002070,27-Jun-01,C1,PLJ,2
047007078,27-Jun-01,C10,PLJ,2
047044097,27-Jun-01,C3,PLJ,2
046864117,26-Jun-01,I10,PLJ,2
046892311,23-Jul-01,I1,PLJ,3
046889041,23-Jul-01,J6,PLJ,3
044065530,23-Jul-01,G5,PLJ,3
047033381,23-Jul-01,J9,PLJ,3
047026300,23-Jul-01,B1,PLJ,3
046894296,23-Jul-01,B5,PLJ,3
046893105,23-Jul-01,J1,PLJ,3
044047041,23-Jul-01,C5,PLJ,3
047064264,24-Jul-01,J5,PLJ,3
046863631,25-Jul-01,E1,PLJ,3
046861381,23-Jul-01,H2,PLJ,3
047016363,23-Jul-01,H2,PLJ,3
045028276,23-Jul-01,I1,PLJ,3
047084880,23-Jul-01,E4,PLJ,3
047022840,23-Jul-01,C1,PLJ,3
047031842,23-Jul-01,J10,PLJ,3
047062782,23-Jul-01,B2,PLJ,3
047045808,23-Jul-01,B6,PLJ,3
047011791,23-Jul-01,D6,PLJ,3
047016877,23-Jul-01,H10,PLJ,3
043861584,24-Jul-01,G2,PLJ,3
047089120,25-Jul-01,A1,PLJ,3
045116524,23-Jul-01,E3,PLJ,3
047089590,23-Jul-01,D7,PLJ,3
047007544,23-Jul-01,B10,PLJ,3
044038575,23-Jul-01,G2,PLJ,3
045095064,23-Jul-01,A7,PLJ,3
047001780,23-Jul-01,G7,PLJ,3
047015547,23-Jul-01,I10,PLJ,3
047004544,24-Jul-01,D5,PLJ,3
047037110,23-Jul-01,J9,PLJ,3
043853015,23-Jul-01,A3,PLJ,3
047098322,23-Jul-01,A9,PLJ,3
047041569,23-Jul-01,I9,PLJ,3
046894091,23-Jul-01,E2,PLJ,3
047016120,23-Jul-01,F7,PLJ,3
044040039,23-Jul-01,H1,PLJ,3
047007078,23-Jul-01,B7,PLJ,3
047007875,24-Jul-01,G9,PLJ,3
046893105,24-Jul-01,J3,PLJ,3
047007544,24-Jul-01,B10,PLJ,3
047098322,24-Jul-01,A8,PLJ,3
047045808,24-Jul-01,A7,PLJ,3
047041569,24-Jul-01,I9,PLJ,3
047016363,24-Jul-01,G2,PLJ,3
046889041,24-Jul-01,I8,PLJ,3
047037110,24-Jul-01,I6,PLJ,3
047033381,24-Jul-01,J9,PLJ,3
044047041,24-Jul-01,C3,PLJ,3
047062782,24-Jul-01,D2,PLJ,3
046894091,24-Jul-01,D6,PLJ,3
047016120,24-Jul-01,E6,PLJ,3
046893105,24-Jul-01,J1,PLJ,3
047041569,24-Jul-01,J10,PLJ,3
046892311,24-Jul-01,J2,PLJ,3
047015547,24-Jul-01,J6,PLJ,3
047084880,24-Jul-01,E5,PLJ,3
045116524,24-Jul-01,E3,PLJ,3
043853015,24-Jul-01,A3,PLJ,3
043861584,25-Jul-01,H4,PLJ,3
045095064,24-Jul-01,A7,PLJ,3
047045808,24-Jul-01,A8,PLJ,3
047026300,24-Jul-01,B1,PLJ,3
047098322,24-Jul-01,B10,PLJ,3
047062782,24-Jul-01,B2,PLJ,3
047007078,24-Jul-01,C10,PLJ,3
044047041,24-Jul-01,C4,PLJ,3
044065530,24-Jul-01,E5,PLJ,3
046894091,24-Jul-01,D4,PLJ,3
047031842,24-Jul-01,I10,PLJ,3
046894296,24-Jul-01,A6,PLJ,3
044038575,24-Jul-01,G1,PLJ,3
047016877,24-Jul-01,G10,PLJ,3
047016363,24-Jul-01,G2,PLJ,3
047016120,24-Jul-01,G6,PLJ,3
046892311,24-Jul-01,H1,PLJ,3
047033381,24-Jul-01,H8,PLJ,3
044040039,24-Jul-01,I1,PLJ,3
047089590,24-Jul-01,C7,PLJ,3
046889041,25-Jul-01,I7,PLJ,3
047015547,25-Jul-01,I8,PLJ,3
047041569,25-Jul-01,I9,PLJ,3
044040039,25-Jul-01,J2,PLJ,3
047064264,25-Jul-01,J5,PLJ,3
047037110,25-Jul-01,J7,PLJ,3
047033381,25-Jul-01,J9,PLJ,3
047016120,25-Jul-01,G6,PLJ,3
047031842,25-Jul-01,I10,PLJ,3
047011791,25-Jul-01,C7,PLJ,3
047007078,25-Jul-01,A10,PLJ,3
047098322,25-Jul-01,A10,PLJ,3
043853015,25-Jul-01,A4,PLJ,3
047045808,25-Jul-01,A5,PLJ,3
045095064,25-Jul-01,A6,PLJ,3
046894296,25-Jul-01,B5,PLJ,3
047022840,25-Jul-01,C1,PLJ,3
047089590,25-Jul-01,C10,PLJ,3
044065530,25-Jul-01,C4,PLJ,3
047001780,25-Jul-01,I6,PLJ,3
047004544,25-Jul-01,C6,PLJ,3
044038575,25-Jul-01,I5,PLJ,3
047062782,25-Jul-01,D1,PLJ,3
045116524,25-Jul-01,E3,PLJ,3
047084880,25-Jul-01,E4,PLJ,3
046894091,25-Jul-01,E6,PLJ,3
047007875,25-Jul-01,G10,PLJ,3
046861381,25-Jul-01,G2,PLJ,3
047016877,25-Jul-01,H10,PLJ,3
046892311,25-Jul-01,I1,PLJ,3
044047041,25-Jul-01,C5,PLJ,3
047045808,23-Jul-01,A8,PLJ,3
046894091,23-Jul-01,D5,PLJ,3
047089590,23-Jul-01,D6,PLJ,3
047007078,23-Jul-01,E10,PLJ,3
047016120,23-Jul-01,G6,PLJ,3
047016877,23-Jul-01,H10,PLJ,3
047037110,23-Jul-01,I8,PLJ,3
047041569,23-Jul-01,J10,PLJ,3
047015547,20-Aug-01,J9,PLJ,4
047048553,20-Aug-01,A3,PLJ,4
046892544,20-Aug-01,J3,PLJ,4
047085576,20-Aug-01,B10,PLJ,4
047023882,20-Aug-01,F1,PLJ,4
045020832,20-Aug-01,E10,PLJ,4
047082570,21-Aug-01,A10,PLJ,4
046872352,21-Aug-01,J6,PLJ,4
044042531,22-Aug-01,B9,PLJ,4
043892368,22-Aug-01,A10,PLJ,4
047082336,22-Aug-01,A9,PLJ,4
045027783,22-Aug-01,J2,PLJ,4
047031355,20-Aug-01,J7,PLJ,4
047081570,20-Aug-01,C4,PLJ,4
047014815,20-Aug-01,C4,PLJ,4
047047868,20-Aug-01,C8,PLJ,4
047059064,20-Aug-01,J6,PLJ,4
044004327,20-Aug-01,J7,PLJ,4
044001056,20-Aug-01,H8,PLJ,4
047060575,20-Aug-01,B8,PLJ,4
047093598,20-Aug-01,I8,PLJ,4
047024802,20-Aug-01,C1,PLJ,4
046861326,20-Aug-01,C3,PLJ,4
046880544,20-Aug-01,E8,PLJ,4
047046892,20-Aug-01,G10,PLJ,4
047000062,21-Aug-01,I8,PLJ,4
047030261,21-Aug-01,A10,PLJ,4
047093779,21-Aug-01,B9,PLJ,4
047062783,22-Aug-01,A10,PLJ,4
047039076,22-Aug-01,G4,PLJ,4
044019884,22-Aug-01,A6,PLJ,4
047004544,20-Aug-01,B5,PLJ,4
045095064,20-Aug-01,A6,PLJ,4
046863631,20-Aug-01,E1,PLJ,4
046889041,20-Aug-01,J7,PLJ,4
044047041,20-Aug-01,B2,PLJ,4
046894296,20-Aug-01,A4,PLJ,4
044065530,20-Aug-01,F7,PLJ,4
044038575,20-Aug-01,F6,PLJ,4
046892311,20-Aug-01,J1,PLJ,4
047089590,20-Aug-01,D7,PLJ,4
047007544,21-Aug-01,B10,PLJ,4
047001780,21-Aug-01,I6,PLJ,4
047084880,20-Aug-01,D5,PLJ,4
047011791,20-Aug-01,G9,PLJ,4
047041569,20-Aug-01,J6,PLJ,4
047037110,20-Aug-01,I7,PLJ,4
047045808,20-Aug-01,A8,PLJ,4
047062782,20-Aug-01,F2,PLJ,4
047098322,20-Aug-01,C7,PLJ,4
043853015,20-Aug-01,C2,PLJ,4
044040039,20-Aug-01,H1,PLJ,4
043861584,20-Aug-01,H4,PLJ,4
046861381,20-Aug-01,G2,PLJ,4
047031842,21-Aug-01,I10,PLJ,4
047089120,21-Aug-01,C1,PLJ,4
047022840,22-Aug-01,C1,PLJ,4
047049827,22-Aug-01,B10,PLJ,4
047011791,21-Aug-01,D6,PLJ,4
047045808,21-Aug-01,A7,PLJ,4
044040039,21-Aug-01,I4,PLJ,4
047046892,21-Aug-01,H10,PLJ,4
046892311,21-Aug-01,H1,PLJ,4
043853015,21-Aug-01,B6,PLJ,4
046861381,21-Aug-01,G4,PLJ,4
047098322,21-Aug-01,C8,PLJ,4
047084880,21-Aug-01,E6,PLJ,4
047047868,21-Aug-01,C7,PLJ,4
047062782,21-Aug-01,C1,PLJ,4
047089120,22-Aug-01,A1,PLJ,4
044038575,21-Aug-01,F4,PLJ,4
046889041,21-Aug-01,J9,PLJ,4
046894296,22-Aug-01,A4,PLJ,4
047037110,21-Aug-01,I7,PLJ,4
047031355,21-Aug-01,J7,PLJ,4
047000062,21-Aug-01,J7,PLJ,4
044004327,21-Aug-01,J7,PLJ,4
046892544,21-Aug-01,J3,PLJ,4
047046892,21-Aug-01,G10,PLJ,4
046861381,21-Aug-01,F3,PLJ,4
047089590,21-Aug-01,E6,PLJ,4
047098322,21-Aug-01,E10,PLJ,4
047023882,21-Aug-01,E1,PLJ,4
043861584,21-Aug-01,G5,PLJ,4
047045808,22-Aug-01,A5,PLJ,4
044065530,21-Aug-01,G6,PLJ,4
046863631,21-Aug-01,C1,PLJ,4
046861326,21-Aug-01,C2,PLJ,4
047045808,21-Aug-01,C6,PLJ,4
047062782,21-Aug-01,D2,PLJ,4
047047868,21-Aug-01,C8,PLJ,4
047084880,21-Aug-01,D6,PLJ,4
047031355,21-Aug-01,I8,PLJ,4
047015547,21-Aug-01,J9,PLJ,4
047037110,21-Aug-01,J7,PLJ,4
047011791,21-Aug-01,F6,PLJ,4
047041569,21-Aug-01,J10,PLJ,4
046889041,21-Aug-01,I7,PLJ,4
047093598,21-Aug-01,H8,PLJ,4
044001056,21-Aug-01,H10,PLJ,4
045020832,21-Aug-01,G7,PLJ,4
044040039,21-Aug-01,J5,PLJ,4
047037110,22-Aug-01,J6,PLJ,4
047004544,21-Aug-01,B6,PLJ,4
047085576,22-Aug-01,C10,PLJ,4
046863631,22-Aug-01,E1,PLJ,4
047089590,22-Aug-01,D9,PLJ,4
047084880,22-Aug-01,D7,PLJ,4
044047041,22-Aug-01,C4,PLJ,4
047098322,22-Aug-01,F10,PLJ,4
047048553,22-Aug-01,C2,PLJ,4
047011791,22-Aug-01,F4,PLJ,4
046861326,22-Aug-01,B2,PLJ,4
047004544,22-Aug-01,A7,PLJ,4
043853015,22-Aug-01,C3,PLJ,4
046892311,22-Aug-01,I1,PLJ,4
044040039,22-Aug-01,J3,PLJ,4
047031842,22-Aug-01,J10,PLJ,4
046889041,22-Aug-01,I8,PLJ,4
047023882,22-Aug-01,F1,PLJ,4
047041569,22-Aug-01,I10,PLJ,4
047015547,22-Aug-01,J9,PLJ,4
047093598,22-Aug-01,H8,PLJ,4
047046892,22-Aug-01,G10,PLJ,4
045020832,22-Aug-01,F7,PLJ,4
046861381,22-Aug-01,F5,PLJ,4
044065530,22-Aug-01,F5,PLJ,4
047031355,22-Aug-01,I7,PLJ,4
047045808,20-Aug-01,B6,PLJ,4
047048553,21-Aug-01,B2,PLJ,4
047085576,21-Aug-01,A9,PLJ,4
045095064,21-Aug-01,A6,PLJ,4
046894296,21-Aug-01,A5,PLJ,4
047015547,20-Aug-01,J9,PLJ,4
044047041,20-Aug-01,C4,PLJ,4
043853015,21-Aug-01,A3,PLJ,4
044047041,21-Aug-01,B3,PLJ,4
046878772,17-Sep-01,A5,PLJ,5
046873033,17-Sep-01,A9,PLJ,5
047007122,17-Sep-01,A3,PLJ,5
047044538,17-Sep-01,I9,PLJ,5
047046536,17-Sep-01,D10,PLJ,5
047034006,17-Sep-01,E1,PLJ,5
047048790,18-Sep-01,E2,PLJ,5
047098843,18-Sep-01,J1,PLJ,5
047070013,18-Sep-01,H4,PLJ,5
046865630,18-Sep-01,F6,PLJ,5
047028085,19-Sep-01,F10,PLJ,5
047015855,17-Sep-01,B6,PLJ,5
047080612,17-Sep-01,I10,PLJ,5
047056287,17-Sep-01,I1,PLJ,5
045099351,17-Sep-01,H9,PLJ,5
047114814,17-Sep-01,A10,PLJ,5
047026320,17-Sep-01,D10,PLJ,5
047016834,17-Sep-01,B8,PLJ,5
047024364,18-Sep-01,E1,PLJ,5
047037598,18-Sep-01,A3,PLJ,5
047001780,17-Sep-01,I6,PLJ,5
047082570,17-Sep-01,B9,PLJ,5
044065530,17-Sep-01,G7,PLJ,5
046892544,17-Sep-01,J3,PLJ,5
044047041,17-Sep-01,B1,PLJ,5
046889041,17-Sep-01,J10,PLJ,5
046893105,17-Sep-01,H1,PLJ,5
047085576,17-Sep-01,D10,PLJ,5
